odg,bully,bullied,age,tatot,dens,recip,grade,male,s_att,skip
3,2.0004938122658547,2.57,14,1,0.045286570507226946,0.5030979864256858,9,1,0,1
0,1.5018111337006652,1.53,15,2,0.0577637236589503,0.3775866979582311,10,1,0,0
4,1.5011644626365879,-0.08,18,2,0.1676267182574396,0.17489662611812623,12,1,0,1
4,0.9993754538164917,-0.65,15,2,0.09179456706089197,0.027417060852043464,11,0,0,0
0,0.9997225507968484,0.72,15,2,0.025972766215076003,0.10998739984806463,10,0,0,0
6,0.9993246913056877,-0.65,16,2,0.5399026564425223,0.5974782279567733,11,1,0,0
7,1.0000125821267303,-0.29,18,4,0.600779981007653,0.2556333177756039,12,1,0,0
7,2.5001417892824542,4.21,14,3,0.016076821711847288,0,9,1,1,1
6,1.498576176166505,2.23,16,5,0.6113737093693604,0.5133906111453421,11,0,0,1
7,1.5028203151411486,1.05,15,7,0.5408737088324166,0.4588240973958395,11,0,0,0
5,2.496582278357386,4.7,15,7,0.5970941585429362,0.5491074435474289,10,0,0,0
7,1.4998195399228766,0.5,14,7,0.6339027812457706,1,10,1,0,1
0,1.002608497265388,-0.75,18,5,0.3558459856358988,0.25313230425734207,12,1,0,1
0,1.0042596473057221,-1.68,16,0,0,0,10,0,0,1
7,1.4975053684949011,-0.29,14,3,0.6793303733861641,0.5640327812899466,9,0,0,0
7,1.5002790179365997,-0.7,15,3,0.006609742404455867,0.7247435933373744,10,1,0,0
0,1.5043911987881111,0.62,16,0,0.5626846947761623,0,11,0,0,1
5,1.5005712123801938,2.54,17,4,0.38441395856385935,0.013393203917510053,12,1,0,1
0,2.0042140255109473,2.76,14,0,0,0.38470764023042553,9,0,1,0
0,1.0063643841663998,-0.58,14,0,0.09847113335540157,0.3749181036006261,9,1,0,0
7,2.4984256028526555,2.08,13,7,0,0,9,0,1,1
7,1.4978674897434339,1.32,13,3,0.710124982771199,0.453939370465849,9,1,0,0
6,1.4992645969277296,2.17,16,7,0.10513092161990768,0,11,1,0,0
0,1.0043039401889182,0.22,17,6,0.36110753489890945,0.4139188357467362,11,0,0,1
7,1.9988987684544388,1.89,13,2,0.2012984372226668,0.26662919158578935,9,0,0,1
4,1.5029136128071066,0.19,18,2,1,0.8341494683458641,12,1,0,0
0,2.5045688707170735,4.51,14,7,0.06881269358022875,0,9,0,1,0
7,1.0026342860631372,0.98,17,3,0.509019401628465,0.3904359076616352,12,1,0,0
0,2.004312308377605,4.36,16,0,0.6892573814532673,0,11,1,0,1
1,2.007331184363274,1.97,17,0,0,0,11,0,1,1
7,1.0038298465276438,0.12,15,3,0.41805039525155246,0.5692940207353469,10,1,0,0
5,1.5005369576403353,1.11,16,2,0.11352126392239766,0.31391157391722796,11,0,1,0
0,3.0055465651010054,5.27,15,0,0.8284394250344235,0.5836778606834391,10,1,0,1
0,2.0062731300230636,1.43,14,0,0.27785781166147605,0,9,1,0,0
7,0.9992678043697693,-1.38,15,6,0.23923002347488084,0.6200154245642859,11,0,0,0
7,1.5008865111432805,1.26,17,4,0.5026406601318683,0.5269875266632192,12,0,0,0
0,1.505369983758601,1.62,16,2,1,0.18921106718711012,10,1,0,1
7,2.000244206427853,1.61,14,3,0.8117862539503189,0.021743651174675024,9,1,0,0
7,0.9994099987427949,-0.77,17,4,0.1717880682965154,0,12,1,0,1
7,1.499632828132255,1.79,17,3,0.09199098322382677,0.02839716577644378,12,1,0,1
7,2.4958131741021985,4.4,14,7,0.23675155697820371,0,9,0,1,0
1,2.0038062459125987,3.11,14,1,0.5193764448177469,0,9,0,1,1
7,1.4997124061658673,0.22,18,7,0.4935522129558913,0.24812931681715905,12,1,0,1
7,1.0036686584795504,-1.18,17,7,0.5257369978490594,0.9144030815742363,12,1,0,1
0,3.4992489884282825,5.27,16,7,0.16154168498288088,0,11,1,1,1
0,1.5018052026835198,0.64,15,0,0.8304812573758922,0,10,1,0,1
7,2.9998997707989616,6.01,15,3,0,0,10,1,0,1
7,1.49811024814549,1.14,13,5,0.15426673134208022,0.1087618182270673,9,0,0,1
5,1.5014947005474153,-0.25,17,2,0.4153456646263762,0.5206624616012959,12,0,0,1
1,2.0071075684134176,4.15,14,5,0.2847363587481663,0.038199784146921933,9,0,1,0
5,2.497370768640958,4.16,13,2,0.09949983144646354,0,9,0,0,1
0,3.0031464325293142,4.23,14,0,0.13364635950834183,0.019881456006129776,9,1,1,1
7,2.0005800194173604,1.94,17,7,0.39369486774563167,0.44290054716792787,12,0,0,1
7,1.9938350281787944,1.78,14,5,0.26241421659725034,0,9,0,0,0
7,1.9973035488568551,1.34,14,7,0.1131690894602779,0.9125962698141397,10,0,0,1
7,1.496931682165458,1.18,15,3,0.0737912344062231,0.37514317977375244,10,0,0,1
3,2.000023332104596,2.3,16,3,0.23296341440092597,0.04632107492817743,11,1,0,0
7,1.9990184356075642,1.59,14,3,0.11537031780577786,0,9,0,0,0
0,2.0021462670887615,2.47,18,0,0.07239087235873744,0,12,0,0,0
1,1.506085746195622,1.69,16,2,0.04995539655230118,0.1403061874553747,11,1,0,0
4,1.499561920536586,0.07,14,1,0.5255685776600298,0.38133907197638667,9,1,0,0
7,2.0005922722381815,2.65,13,5,0.14014792389510783,0.6985845335679259,9,0,0,1
6,2.4999680201701167,2.53,14,2,0.47758692114669515,0.9887825039354985,9,0,1,0
0,1.5025221767404537,2.11,17,4,0.2047279947107956,0,12,1,0,1
5,1.9987797642911553,2.53,16,2,0.037333468767220976,0.4165053450267262,11,1,0,1
0,2.0030540499050797,2.51,14,7,0.4563231821926669,0.44235921944585027,9,0,0,1
0,2.504497733561948,4,14,0,0.7455175106800008,0.5743021365459529,9,0,1,1
3,1.4999684167292968,0.49,13,1,0.44877576764799826,0,9,0,0,1
6,1.4988963133701516,0.29,13,2,0.9595970293439758,1,9,1,0,0
7,2.503724786724524,3.8,15,7,0.2903784000497612,0.031135812336502023,10,1,0,1
0,2.505194512963618,4.34,15,0,0.10607935983037571,0,10,1,0,1
0,2.0053147584090625,1.65,14,5,0.11695338203987607,0.011992682293699684,9,0,0,0
7,1.0021270619972615,-1.47,17,4,0.16789435556080579,0.8913678598680581,12,0,0,0
0,1.502825519943801,1.07,13,0,0.9893179883316108,0,9,0,1,0
7,0.9991309825193534,-0.51,16,3,0.5929522246631197,0,11,1,0,1
7,0.9959742957105451,-0.95,17,7,0.9603989185861767,0.5134200707073875,12,0,0,0
0,1.5039469604466507,0.89,15,0,0,0.21473267074101046,10,1,1,0
7,1.998817339976405,2.76,16,7,0,0.3821512317721814,11,1,0,1
3,1.5039973065025025,0.97,17,1,0.3875970544949172,0.2671281178511847,12,1,1,1
0,2.0049741829182617,2.74,13,3,0,0,9,0,1,1
7,2.499491166420069,3.91,17,7,0.08752568189039159,0,12,0,0,1
0,1.5041202301432082,0.98,16,0,0.5840137284927384,0.43736822479061893,11,1,1,0
0,1.0056065227287445,0.98,16,0,0.3248929863627963,0.11156935755365169,11,1,0,0
2,3.0031782489465217,4.07,14,3,0.8767042024796052,0.43813126431343025,9,0,0,0
4,2.0049487201134086,3.49,15,3,0.045354528490036766,0.19429653985930118,10,0,0,1
5,1.5015658720960912,0.21,16,7,0.5668899079033943,0.14874894817525933,11,0,0,1
0,1.0007966621854731,-0.43,14,0,0.5784347341027942,0.2891173316814276,9,0,0,0
7,1.9981261598551607,3.1,15,3,0.20408539844360044,0.41757738552614504,11,0,0,1
0,1.5039113775968942,2.04,13,0,0.944156713530501,0.0463162711008778,9,0,0,1
0,3.0034579607816827,5.65,14,0,0,0,10,1,1,1
7,1.0023937240769183,-0.33,16,6,0.5232910344490441,0,11,1,0,0
7,2.502018873951825,2.4,13,2,0,0,9,0,0,1
7,0.995044948999342,-0.19,18,7,0.18666486753169223,0.3497295847270629,12,1,0,1
4,2.501244570835386,2.89,15,5,0,0.373439615588396,10,0,0,1
7,1.996112967881769,1.47,18,7,0.0906050331421274,0.5402835850367553,12,1,0,1
1,2.0045471636929473,2.47,15,7,0.1417124212755917,0,10,1,0,1
0,1.502251225686162,0.39,16,2,0.1105103781488417,0,11,0,0,1
4,1.999452624508717,2.17,14,5,0.14553735416514008,0.31601025004337024,10,1,0,1
0,1.0075073689218565,-0.61,16,3,0.4014377793745285,0,11,1,0,1
7,1.4980180656070858,1.06,14,5,0.6217414178018354,0.32988400095743564,9,0,0,1
7,1.0010953795653084,0.08,13,5,0.44533712339675396,0.8028172120151247,9,1,0,0
6,2.000643996639582,2.01,14,2,0.47122310284127855,0.6457985728306596,9,0,0,0
3,1.500666351737384,0.15,13,6,0.21291303388064475,0.11158706330018034,9,0,0,1
5,0.9990034994650167,-1.45,17,6,0.2930464858607749,0.3452906221675314,12,1,0,1
0,3.0041278714276434,4.7,15,0,0.7149995690963594,0,9,0,0,1
0,1.0026392248327323,-1.99,18,3,0.8163641570705172,0,12,1,0,1
0,1.5020980953301253,0.57,16,7,0.607638905249308,0,11,1,0,1
0,1.0046674047476836,-0.01,17,1,0,0.22340142935794208,12,0,0,0
0,1.5025215107258125,-0.13,18,2,0.38237604532530456,0,12,0,1,1
7,1.001553293484147,-0.67,17,7,0.41042850217546223,0.7178434974037528,12,1,0,1
0,2.5048076970227493,3.22,17,0,0.33648914475104086,0,11,0,1,0
7,1.5034274899146607,-0.73,17,3,0.4299220117543084,0,12,1,0,1
3,2.498991955598364,5.35,17,2,0.8646555345327196,0,11,0,0,0
7,1.9954376037169301,3.08,14,3,0.15439845030748367,0.3466971732758638,9,1,0,0
3,1.5010063177774915,1.04,14,1,0.3881694634304542,0.0498006757929288,9,1,1,0
6,1.9942822152199646,2.41,15,3,0.17796798723329504,0,10,0,0,1
4,1.5026918728540315,0.65,17,3,0.767800866465969,0.7459575786518704,12,1,0,0
7,1.5002964452129668,1.5,13,3,0.2363729024609699,0.3608304122200152,9,0,0,1
7,1.0034169815687262,0.37,13,2,0.1487559201416817,0.6513475897553427,9,1,0,0
0,1.0033649697661216,-1.96,15,0,0.11706192678853818,0.04862167162516113,10,1,0,0
7,1.501732300046351,1.41,15,5,0.0209496306960533,0,11,1,0,1
7,1.5027571333781184,2.52,17,6,0.09501168678235607,0.31210344819570035,12,1,0,0
5,2.503838209891909,3.96,16,4,0.2862867308959192,0,11,0,0,0
0,1.5044888312633926,-0.21,18,5,0.09317815652749135,0.2716092610271988,12,0,1,1
7,2.0015109358434175,1.06,17,3,1,1,12,1,0,1
4,1.0010605196624431,-0.14,17,7,0.6525208683733938,0.18967896301874718,12,0,0,1
3,1.5027408432764506,0.66,17,1,0.1097985865404071,0.5118205725707065,12,1,0,0
0,1.002230511944339,-1.55,13,0,0.014408427852940898,0,9,1,0,1
7,1.5000844092345598,3.12,15,7,0.05581919338129411,0.6049856415584933,10,1,0,1
5,2.0019443579580325,3.77,14,2,0,0.08159322664571254,9,1,0,0
4,2.0009656217813907,1.96,18,5,0.5267823578851654,0.11458967743532338,12,0,0,0
7,1.9998707647373135,1.33,18,3,0.4712486626458929,0,12,1,0,1
5,1.0021993419196513,-0.53,18,2,0.5663007596828701,0.594021415093296,12,0,0,1
0,2.004526156803343,1.95,14,2,0.10816457870274995,0.5486539384031887,9,0,0,0
0,1.9996653816865586,2.46,16,0,0.09722972742434494,0.22081184958980554,11,1,0,0
7,0.999277895521464,-0.29,15,5,0.6311922113356567,0.6314780492555779,10,1,0,0
7,0.9983910631773845,0.25,15,6,0.10545376702145584,0.552290926499207,10,1,0,1
0,1.5045009681160824,-1.11,18,0,0.3519574971659811,0,12,0,1,1
0,3.0037023817142203,5.1,17,2,0,0.28530210298270153,11,1,0,0
0,1.9999887960815572,4.14,17,7,0.041801016485619485,0,12,0,1,0
0,1.004711580303602,0.04,13,7,0.05596188125058028,0.39435837298187565,9,1,0,1
7,1.0027750218617315,-1.59,14,2,1,1,10,0,0,0
0,2.499228048163772,4.09,15,4,0.8395122675944813,0.3569451245404331,10,1,0,0
7,1.4982231393274408,0.88,16,6,0.8730368661431683,0.40107513118618693,11,0,0,1
0,1.503287185483191,0.9,15,2,0.3792030535755912,0,10,0,0,0
7,1.499671960727476,1.22,17,3,0.009483176662255455,0.547402434861374,11,1,0,1
0,2.003247132838327,1.85,17,0,0.30447569849744127,0.2248351521237136,11,1,0,0
7,2.4995880967040525,3.74,17,3,0.10639128819922714,0,12,0,0,1
6,3.498984896790981,4.98,14,3,0.5467462551479806,0.7174484358918964,9,1,0,0
4,1.0036229628636784,0.14,14,4,0.4235032337504785,0.6117132010062677,9,1,0,0
0,1.5069009798677988,1.24,18,7,0.47501396537896207,0,12,0,0,1
0,3.5035961558771906,5.26,18,5,0.31622282364726195,0.05630722539062171,12,1,0,1
7,1.9971969650241528,0.93,17,4,0.5865052636805861,1,11,1,0,0
5,1.9992038117399857,3.47,16,7,0.05031765511515963,0.2970676961015903,10,0,0,1
7,3.4923344519806343,7.02,16,3,0.9213195383288292,0.9648254590504691,11,1,0,0
7,2.0026538868153856,2.97,14,7,0.8558864477374037,1,10,0,0,0
0,1.5007092190581193,1.04,17,0,0.4728960127496262,0.08932287336744232,12,0,1,1
0,1.0038780892925616,-2.01,18,3,0.005863778583476765,0,12,1,0,1
0,2.00385034626297,1.37,17,0,0.027478551853678156,0.2629972315773562,11,0,1,0
7,2.0008446421325576,1.55,14,3,0.11808380117244834,0,9,1,0,0
0,2.0079091238724196,2.11,13,0,0,0.08767874235706694,9,1,0,1
0,1.5064630728590989,-0.66,15,7,0.0030528678212704934,0,10,1,0,1
0,1.5065911404081282,0.74,16,0,0,0.19943010019762827,11,1,1,0
0,2.003194119512621,2.96,13,2,0.4892699628713828,0,9,0,0,0
2,1.505885061329323,0.02,15,7,0,0,10,0,0,1
0,2.003713391653645,3.3,16,5,0.37351221553464953,0,11,1,0,0
7,1.5029668612003586,1.65,17,3,0,0.4865993921787325,12,1,0,0
0,2.003086240131658,2.3,15,7,0.04865585130135562,0,10,0,1,0
7,2.0011516965767546,1.02,18,3,1,1,12,1,0,0
7,1.0018990237676024,0.2,16,5,0,0,11,0,0,0
7,1.5010507041099852,0.97,17,7,0.235429097010655,0.8960795468428983,12,0,0,1
6,1.999669953583985,3.07,18,4,0.1984244025237425,0.5923244408479773,12,0,0,1
3,1.5075821318332778,-0.2,15,4,0.2327336159982317,0.12167439204295229,10,1,0,1
0,2.00572462642464,2.42,16,4,0.052417817384110645,0,11,0,1,0
7,2.000013732014995,2.82,13,3,0,0,9,0,0,0
7,1.4989623354103108,-0.46,16,7,0.44361078191332615,0.043738563571240854,11,1,0,1
0,1.00219452403887,-1.84,14,0,0.07411856527182689,0.23764006757023434,10,1,0,0
7,1.9991095090433941,2.56,17,3,0.05227360002688267,0.533550585745625,12,0,0,1
2,0.9987401571569088,-0.11,13,0,0.0322934266167266,0.38239679890993306,9,0,0,1
4,2.000585369092555,1.9,17,2,0.0016879319558075962,0.03165881568174427,12,1,0,0
7,1.4978607553162635,0.64,16,3,0.5970915669287419,0.8961900035162401,11,1,0,0
7,1.4960740282073888,1.45,14,7,0.6626320907869339,0.5126501074564316,9,0,0,0
0,2.0060739045089635,1.56,17,7,0.03523359808076141,0,11,0,1,0
0,1.506644496313703,0.97,16,0,0,0.19538223995865964,11,1,0,1
0,1.0052564452204562,-0.28,16,4,0.4976606474516997,0.07482533410679691,11,0,0,1
0,2.006609742116064,2.69,18,1,0,0,12,0,0,1
0,1.5041882683379928,1.97,16,4,0.09298683420934009,0.5131222148107966,11,1,0,0
7,2.0003155672208686,1.65,15,7,0.46931366659678564,0.6060418910505135,10,1,0,1
5,1.0066842489303383,-0.53,18,2,0.464204621988265,0.37155815489809496,12,1,0,1
0,2.0027106529068393,0.81,16,2,0.4677566251090641,0,11,1,0,0
0,3.0028147752766503,5.6,15,7,0.4307140369541052,0.23631058191574827,10,1,0,1
7,2.5022519082748054,4.11,15,7,9.678617263220142e-4,0.10298715781237941,10,0,1,0
7,1.9960212898214444,4.66,16,3,0.5399730352920882,0.5408821387488759,11,1,0,0
7,2.5013736636411896,1.78,14,2,0.07943053090952688,0.03980745945117283,9,1,0,0
0,2.0061830785922234,0.99,16,1,0,0.2683881191562233,11,1,0,1
7,1.496888299140489,1.59,15,7,0.1291064707715583,0.6316676812647277,10,0,0,1
3,1.498531810145718,1.09,13,1,0.156337486277774,0.4914531279859667,9,0,0,1
7,2.0018543410798806,0.9,15,3,0.0529390501244603,0,11,0,0,1
7,1.5004166145469553,1.4,18,7,0.8837829288081169,1,12,1,0,0
7,0.9973933047703465,-0.39,15,3,0.691503462860984,1,10,0,0,0
0,1.4995014661897161,-0.32,17,0,0.0702122502315331,0.2964801995681475,12,1,0,0
7,2.5015964726699353,3.48,14,7,0,0,9,1,0,0
0,2.50526836208902,2.7,15,2,0.003490688670238819,0.7171034046674692,10,0,1,1
7,1.9987986978647316,2.35,16,7,0.26546788207780125,0.38076101986684524,11,0,0,0
7,2.000956316806448,2.02,14,3,0.1552823729068554,0,9,1,0,1
7,0.9975692419326732,0.17,13,2,0.14352266668516675,0.837649147022808,9,0,0,1
7,4.497763567680327,11.39,13,6,0.15726668494983356,0.7000334405205748,9,1,0,1
7,1.4978628488788202,0.79,13,2,0.6969647394165934,0.43694650715058714,9,0,0,0
1,1.5041512248367321,0.27,17,4,1,0,11,0,0,1
7,0.9993010836707741,-0.95,14,7,0.586840053789122,0.3981956560209828,10,1,0,1
2,2.0039240378417524,2.46,16,1,0.1439433157232299,2.239481205773515e-5,11,0,0,1
7,0.999951029987456,0.71,16,3,1,0.8590089138716217,11,1,0,0
7,2.000292740967089,2.19,17,5,1,1,12,1,0,0
6,3.4986067213342507,4.06,16,2,0.037332193387452604,0,11,1,0,1
0,0.9993151953155174,-0.33,18,4,0.6464992644450184,0,12,0,0,1
7,0.9992266974341505,0.78,18,4,0.009658464409579898,0,12,0,0,1
3,1.5006665071441903,2.04,18,6,0.6182645931886386,0,12,1,0,0
7,1.5014115903352347,0.29,15,3,0.03749364013655116,0.605521411017532,10,0,0,1
5,1.5020899854551628,0.78,14,3,0.7758913234808626,1,10,1,0,0
0,1.0063070751273973,0.77,15,4,0.1397162845412972,0.11415439653219668,10,1,0,1
4,0.9993105071559125,-0.42,17,6,0.28473483532017385,0.2035490396847729,12,1,0,1
6,2.004819728770915,1.89,13,2,0.7063057903312624,0.9866300039419608,9,1,0,0
0,2.0057106526978528,4.11,17,0,0.2912650832414118,0.34638717478082914,12,1,0,0
6,2.5013617092629783,4.2,17,3,0,0.25770789767223196,12,0,0,0
0,2.0042683852557817,3.83,17,0,0,0.32803965326643764,12,1,0,1
4,1.5014411557807792,2.12,14,7,0.5881726237915272,0.0030627322407919444,9,1,0,0
5,2.000794554505085,4,16,4,1,1,11,1,0,1
7,1.4977052578817553,-0.01,16,5,0.6609876782597769,0.9275825077190505,11,1,0,0
7,1.9995479904406799,2.41,18,7,0.13540561500276777,0.3040760837574247,12,0,1,0
7,2.496672837649723,3.91,14,7,0.13848843736666358,0,10,0,0,1
7,1.9996328670305852,2.12,17,4,0.37330891593195825,0.38441523419797463,12,1,0,0
3,1.50521524237998,1.55,17,2,0,0,11,1,0,1
6,2.49748280490125,2.96,13,5,0.5301277182344779,0.32468622387279766,9,0,0,0
0,2.5012228443232685,4.02,17,4,0.7772540836451818,0,12,0,0,1
7,0.9988605779044595,-0.51,16,7,0.1731816134376883,0.5021217332270607,11,1,0,1
7,1.4965277287298488,-0.22,17,3,0.6897496277836928,0.7534024337982008,12,1,0,1
7,2.0020367425168155,1.1,14,5,0,0.26601121253154386,9,1,0,0
7,2.0015992890462178,1.84,14,6,0,0.1113326727566696,9,1,0,1
7,2.0030831646145617,0.8,15,3,0,0.5250561597953337,11,0,0,0
0,2.0054508455234807,2.28,15,0,0.7653761509695669,0.3109964965323604,10,1,1,0
3,2.5008155723081864,3.8,14,1,0.4495554378173688,0.7519794081252419,9,0,1,0
0,1.5030422465417252,1.19,17,3,0.1264068726744013,0,11,0,0,1
5,1.5021833328816934,0.29,15,2,0.3532588731699979,0.9160050134284163,10,0,0,1
7,1.4978084741664928,1.46,16,7,0.16905250589613086,0,11,0,0,1
0,1.5067886226898333,1.68,15,0,1,0.5585297527234092,10,0,1,1
3,2.000637253562244,4.25,16,2,0.40690605166452654,0.13500516222614162,11,0,0,1
0,2.0034968913711033,2.34,13,7,0.37050929610161837,0.9925059454573145,9,0,0,0
6,2.0003652378237224,2.89,15,3,0.44683786568353395,0.2620574914359757,10,1,0,1
7,1.498842041684863,0.19,15,7,0.13418689164686642,0.675756608411817,11,1,0,1
0,2.5024194594117226,2.53,17,1,0.332749961692804,0,11,1,1,1
1,2.0012392913493855,1.16,18,7,0.5528723631843377,0.9311714976412945,12,1,0,1
6,1.0010167867628632,1.18,17,5,0.6259018425837626,0.7156431774529513,11,1,0,0
7,2.0073346593684724,3.56,13,2,0,0.04567738635429485,9,1,0,0
0,2.001333395485143,2.89,15,5,0.17038992283672874,0,10,1,0,0
6,1.0030449921044449,0.51,14,2,0.36856112527319607,0.18760372015395083,9,1,0,0
5,1.4985292891739594,1.06,16,2,0.0379334937141488,0.3695259736688769,11,1,0,0
0,1.0023279040725983,-1.18,16,4,0.6361381325280169,0,11,1,0,1
5,1.9987018149525968,2.26,15,7,0.1152727257201345,0,10,0,0,1
7,1.4962482083355897,1.87,16,4,0.3161215825169287,0.2823846164819582,11,1,0,0
2,1.5033818550493656,1.07,17,7,0.126559636282439,0,12,1,0,0
7,2.004851190449064,2.98,14,7,0.015447989291793786,0.28904706798254387,9,1,1,1
6,0.9979472798049247,-1.25,15,2,0.15220071557903447,0,10,0,0,1
5,1.4961017048230385,1.73,15,2,0.604904999871688,0.44886501760528863,10,0,0,0
7,2.002740123306964,3.94,14,6,0.5747963637099526,0.01488492426493312,10,0,0,0
7,1.9970117537902188,1.6,14,3,0.2712910221054923,0.0938332102997967,10,0,0,0
0,1.4997631667892175,0.61,17,3,0,0.003986359398525003,12,0,0,0
0,1.500144229869247,1.4,16,7,0.24177851785400556,0.0374581681565199,11,0,0,1
0,3.002077097924682,4.18,18,0,0.33261309679819623,0,12,1,0,0
7,1.5000386523480769,1.16,15,3,0.03474945866278547,0.8175873218843356,11,0,0,0
7,1.9951703112147579,2.84,13,3,0.9057275710468113,0.16904362299590225,9,1,0,0
7,1.4990261143387507,0.72,17,3,1,0.7305656690490486,12,1,0,0
7,1.498484851609444,1.15,16,7,1,0.832493611939661,11,1,0,0
7,1.0035698962562063,0.29,18,3,0.3262160435077286,0.31078281653693235,12,1,0,1
7,1.0010248964923751,0.65,17,3,0.1014136071314681,0.03204187766967868,12,0,0,1
7,1.0009057481248367,-0.34,17,3,0.005105668298891161,0.5535239963710532,12,1,0,1
0,1.504599574990741,-0.15,13,6,0.33331481975907745,0,9,1,0,1
5,2.0006220349583437,1.74,14,3,0.5036627853578697,0.36435492261831404,9,0,0,0
3,2.0018000363794988,3.27,14,1,0.15578844543486972,0.32147936936143,9,0,0,0
0,1.0044637173323592,-1.03,17,0,0.0901284912304881,0,11,0,0,1
6,1.5028023856898631,0.62,16,5,0.14333373930603074,0,11,0,0,0
7,1.4993647133335823,0.46,16,5,0.4417281719732401,0.34559969768043974,11,1,0,1
7,2.0023076374727067,2.5,16,7,0.14843687065916422,0.15189492283646613,11,0,0,1
0,2.000754529629063,0.96,17,2,0,0.6848825234811738,12,0,1,0
3,1.5075795668514513,1.18,16,1,0.4468214452546445,0.04757472802011721,11,1,0,1
6,1.4997635085850178,0.9,17,4,0.03266230913185451,0.7526972814824258,12,1,0,0
0,3.003753679317094,3.63,15,0,0.5248195086728774,0.21145713660924573,10,0,1,0
7,0.9987935456160032,-0.46,17,3,0.08489894443867038,0.03239916803981389,12,0,0,1
5,2.0023393552453737,2.38,13,2,0.9007778130775599,0.7043610226673374,9,1,0,0
7,1.9996086311480985,1.75,13,7,0.9655578185473583,0.5375080954999453,9,0,0,1
3,1.0003948242799083,-0.85,14,1,0.6248715998395623,0,9,0,0,1
5,2.5019177690950274,2.86,15,2,0.11492323734722841,0,10,0,0,1
0,1.5014733098857638,1.16,14,7,0,0,10,0,0,1
7,0.9964240586364583,-1.04,17,7,1,0.9803357510556374,12,1,0,0
4,3.0005353861284756,3.97,13,1,0.16293268565021157,0.4629250582120996,9,0,1,1
7,1.5012089181709327,1.26,13,7,0.005012425054840288,0.25523254609660234,9,1,0,0
0,1.0081956923430837,-0.21,16,0,0,0,11,0,0,1
7,1.9967946317179994,0.33,16,3,0.08522675209079435,0.02815379682620867,11,1,1,1
7,0.9996034292046238,-1.07,14,3,0.49081022045487904,0.46027653558192594,9,1,0,1
1,2.503375292020074,4.17,14,0,0.048188860799549496,0.4678671011857561,9,1,1,0
6,1.5030542342365112,0.23,15,2,0.029274946789622357,0.9400380482338188,10,1,0,1
0,1.5043556238973823,1.19,14,3,0,0,10,1,0,0
2,2.0035202055971366,4.22,16,1,0.5754092453908687,0,10,1,0,1
3,1.0019682822226275,-0.56,14,1,0.05177259439031799,0,9,1,0,0
5,2.5020132928268524,3.57,15,5,0.1678279859412931,0.2718348581719916,10,0,0,1
2,1.501841841680745,1.56,16,7,0.007603873658360344,0.619016270958528,11,0,0,1
4,2.4983727376252647,5.61,15,7,0.13488373315363197,0.389473871194313,11,1,0,0
7,1.0040273971845406,-2.24,17,4,0.3246806862865771,0.6011847516052412,12,1,0,1
7,2.493464249690364,2.6,15,7,0.57869932188912,0.6896017631922563,10,0,0,0
7,1.4993094288015294,1.71,14,7,0.16982061534686674,0.46259622629178515,10,1,0,1
3,1.5013101855624431,1.31,16,1,0.9353305414605102,0.36913706134563656,11,0,0,1
6,0.9998415091064757,-0.23,14,2,0.6959900186031706,0.3982781680878959,9,0,0,1
5,2.5021371922854017,1.77,17,6,0,0,12,0,1,0
0,2.5056402871080223,3.99,15,0,0,0.13129766670493034,10,1,0,1
6,1.9972345078105898,1.04,15,7,0.9560929068357272,0.6712029825764161,11,1,0,0
0,2.5037795652459227,3.27,17,4,0,0,11,1,1,0
7,1.5018381225209168,1.51,18,4,0.4447884762069595,0.003456245499783474,12,1,0,0
7,1.0011059451045954,-2.26,14,7,0.4609568353768987,0.5010170517195233,10,1,0,1
7,2.0012605910506958,2.51,14,7,0,0.4458234686331382,10,1,0,1
7,1.0009147296360175,0.21,18,7,0.042723525227078285,0.7660998983037122,12,1,0,1
7,1.5004874538503503,1.19,14,7,0.511141866081612,0,9,1,0,0
7,1.497599277092624,1.08,15,6,0.6170314427560523,1,10,1,0,0
0,1.5040776558052666,2.4,15,7,0.831335630379106,0.47435679709607154,10,0,0,1
7,0.9972138335644869,-0.95,17,7,0.10407485863743143,0.4615506259555643,12,0,0,1
7,3.500009794208197,6.52,16,7,0,0.279621480100007,11,0,0,1
7,3.001232252746164,4.59,13,2,0,0.3889270969399218,9,0,0,1
7,1.9995879390547755,2.29,17,3,0.47088337069759506,0.4280369551734199,12,1,0,1
0,1.5015825896279318,1.08,15,0,0.1332262732675638,0,10,1,0,1
0,1.509115574074909,-0.49,15,4,0.6201475626091953,0,10,1,0,0
7,1.9990064386095199,2.67,16,3,0.5058324147088966,0.48145649460825707,11,0,0,0
7,1.9970983402088844,4.76,15,7,0.5497169052496718,0.8315505725112113,10,1,0,0
0,1.0061519021156393,-0.32,15,2,1,0,10,0,0,1
3,2.003146324931705,2.13,16,1,0.09316815713224841,0.6983605189224573,11,1,0,1
5,1.4980527223379179,1.63,17,6,0.12950429784020823,0.5188459349915132,12,0,0,1
0,1.5040440627999487,-0.3,16,0,0.16058311971898084,0.11385443238627342,11,1,1,1
7,2.500901946626429,2.2,14,7,0.5666470805036831,1,10,1,0,1
4,1.5048369170349967,-0.05,17,7,0.48286798850534324,0.01717603577095328,12,1,0,1
1,1.501381149485534,1.95,15,0,0.21203508611759306,0,10,1,0,0
